"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342241892,"2MASS J04185115+2814332",125.65655550250057,"PACS70","70",0.000021272,0.000021272,2.50397,64.71316754255295,28.24249856131986
1342241894,"2MASS J04190110+2819420",119.37305272707738,"PACS70","70",0.48734,0.000679555,37.9,64.7546340911472,28.328270613819807
1342241896,"2MASS J04190197+2822332",135.06942568480198,"PACS70","70",0.000296685,0.000296685,1.94681,64.75827448420236,28.375820298053792
1342241898,"2MASS J04193545+2827218",119.64155390450212,"PACS70","70",0.044649,0.000426002,22.0257,64.89777725532643,28.45599063305514
1342241900,"2MASS J04184023+2824245",,"PACS70","70",0.00000850379,0.00000000200149,8.89722,64.66764949,28.40668757
1342241902,"2MASS J04181710+2828419",124.37192179493557,"PACS70","70",0.0283359,0.000149226,18.4129,64.57131069038493,28.478226225068976
1342241904,"2MASS J04180796+2826036",117.95234725171031,"PACS70","70",0.000158916,0.000158916,1.16262,64.53325217292368,28.434269599307115
1342241906,"2MASS J04174965+2829362",129.03225806451613,"PACS70","70",0.0441101,0.00124684,18.2488,64.45693426059913,28.49333988999813
1342241908,"2MASS J04174955+2813318",137.37018517500962,"PACS70","70",0.153379,0.0000646596,34.598,64.45652018417552,28.225405965347687
1342241910,"2MASS J04161885+2752155",137.28532008072378,"PACS70","70",0.0000756679,0.0000756679,2.00471,64.07860906029283,27.87085293214987
1342241912,"2MASS J04161210+2756385",137.4891727276477,"PACS70","70",0.00221465,0.0000568653,35.952,64.05048340169638,27.943937684168016
1342241914,"2MASS J04151471+2800096",126.87618153444053,"PACS70","70",0.0000110178,0.0000110178,1.52946,63.81137629764521,28.00252045430774
1342241916,"2MASS J04144739+2803055",128.69019123362418,"PACS70","70",0.000204487,0.000204487,1.59821,63.69752155263633,28.051444432221338
1342241918,"2MASS J04141188+2811535",131.08736973192634,"PACS70","70",0.00195916,0.000056725,8.00418,63.549544746358556,28.198088211041874
1342241920,"2MASS J04141458+2827580",131.2370403422662,"PACS70","70",1.71634,0.000542959,38.6245,63.56084663604486,28.466048519929725
1342241922,"2MASS J04163911+2858491",160.04097048844503,"PACS70","70",0.00256587,0.000168366,2.99964,64.1630550619546,28.980313518333336
1342241924,"2MASS J04152409+2910434",167.54347753241964,"PACS70","70",0.0000306922,0.0000306922,0.959271,63.85046584571706,29.17868793360831
1342241957,"2MASS J04325119+1730092",139.45445417526636,"PACS70","70",0.000010867,0.000010867,1.96285,68.2133846002719,17.502491294165008
1342241959,"2MASS J04334171+1750402",146.3271875914545,"PACS70","70",0.0132199,0.000149598,9.70043,68.42390913587604,17.844416286669833
1342241961,"2MASS J04295422+1754041",121.90067532974132,"PACS70","70",0.0925045,0.000996124,29.5548,67.47598461571205,17.901019097224406
1342241963,"2MASS J04312405+1800215",144.94224051715392,"PACS70","70",0.000153499,0.000153499,2.88649,67.85027811611563,18.005893167639925
1342241965,"2MASS J04321606+1812464",144.62152546785063,"PACS70","70",0.00548589,0.000230188,3.94889,68.06698661930028,18.212824536805606
1342241967,"2MASS J04311578+1820072",142.19896479153633,"PACS70","70",0.000138525,0.000138525,2.10523,67.8158136794529,18.33523523819647
1342241969,"2MASS J04322210+1827426",141.91845365652895,"PACS70","70",0.10771,0.000126975,31.8224,68.09216984701781,18.46178345194216
1342241975,"2MASS J04361030+2159364",118.23825007389891,"PACS70","70",0.00012408,0.0000106871,1.98238,69.04297031382308,21.993385386455895
1342241977,"2MASS J04354183+2234115",153.25200760129957,"PACS70","70",0.0000347915,0.0000347915,1.73563,68.92436903501549,22.56982642930592
1342241979,"2MASS J04355143+2249119",161.90661226604493,"PACS70","70",0.00000756288,0.00000756288,0.924163,68.96432301050062,22.819908711599922
1342241981,"2MASS J04355286+2250585",156.52391685449538,"PACS70","70",0.000282294,0.000232507,-0.430865,68.97032190331676,22.849529632080998
1342241983,"2MASS J04354203+2252226",162.0693008330362,"PACS70","70",0.0135263,0.000204094,6.52514,68.92518652561776,22.87289080541511
1342241985,"2MASS J04363893+2258119",183.90804597701148,"PACS70","70",0.0000360739,0.0000360739,-1.37913,69.16223884769387,22.969902834027856
1342241987,"2MASS J04361038+2259560",171.24460579491748,"PACS70","70",0.0000521129,0.0000521129,-0.191151,69.04330595928661,22.998835425070688
1342241989,"2MASS J04355209+2255039",159.2179215692518,"PACS70","70",0.000145084,0.000142801,4.03795,68.96708861201772,22.91775003131804
1342241991,"2MASS J04344544+2308027",167.19612104999163,"PACS70","70",0.0000518207,0.0000518207,2.66583,68.68939483819601,23.134017201252593
1342241993,"2MASS J04350850+2311398",129.96296055624148,"PACS70","70",0.0000508736,0.0000508736,1.41244,68.7855043076415,23.194343049932993
1342241995,"2MASS J04341527+2250309",171.96904557179707,"PACS70","70",0.0000690112,0.0000690112,0.366786,68.563692996085,22.8418306081972
1342241997,"2MASS J04335252+2256269",,"PACS70","70",0.000451479,0.000451479,0.593916,68.46886617014408,22.94077297222222
1342241999,"2MASS J04332621+2245293",159.16977047719095,"PACS70","70",0.106953,0.000109211,29.5246,68.3592795598927,22.758071143472222
1342242003,"2MASS J04322415+2251083",155.36394002951917,"PACS70","70",0.00329224,0.000128201,4.07634,68.10069476398976,22.85225043659982
1342242005,"2MASS J04270739+2215037",161.23311083164037,"PACS70","70",0.0118433,0.0000663006,5.835,66.78087671459754,22.25098481756991
1342242007,"2MASS J04311907+2335047",171.55895623531026,"PACS70","70",0.0000428165,0.0000428165,1.74743,67.82950915151604,23.58461009027747
1342242009,"2MASS J04302365+2359129",130.4018986516444,"PACS70","70",0.00000888279,0.00000888279,1.92545,67.59856610398147,23.98686733756716
1342242011,"2MASS J04322329+2403013",130.24225058609014,"PACS70","70",0.0000785412,0.0000785412,-2.14926,68.0971547890327,24.05033084271093
1342242013,"2MASS J04330197+2421000",128.23965426589209,"PACS70","70",0.000317668,0.000317668,1.13648,68.25824189841833,24.34995021152461
1342242015,"2MASS J04325026+2422115",84.34547908232119,"PACS70","70",0.000181639,0.000181639,3.50183,68.20947014622848,24.369823082152934
1342242017,"2MASS J04305171+2441475",105.11820542199703,"PACS70","70",3.02219,0.000997368,38.6303,67.71554245645979,24.69647336215366
1342242019,"2MASS J04295950+2433078",131.12518521432412,"PACS70","70",0.129318,0.000970075,31.952,67.49798121657038,24.5520625308325
1342242021,"2MASS J04274538+2357243",160.1768352260896,"PACS70","70",0.00000909906,0.00000909906,0.775194,66.93915789562334,23.956726185764044
1342242023,"2MASS J04263055+2443558",118.90747809129715,"PACS70","70",0.000309747,0.0000181076,3.44072,66.62733327393366,24.732101610831776
1342242025,"2MASS J04221644+2549118",151.25618259646365,"PACS70","70",0.0000470344,0.0000470344,0.625227,65.56854258855995,25.81988142180784
1342242027,"2MASS J04242090+2630511",137.58564706529813,"PACS70","70",0.00278447,0.0000276186,4.64799,66.08710926430322,26.514091579585983
1342242029,"2MASS J04244506+2701447",126.73307479786074,"PACS70","70",0.000120986,0.000120986,2.20201,66.18780444520745,27.0290117858338
1342242031,"2MASS J04222404+2646258",163.26530612244898,"PACS70","70",0.000268704,0.000268093,1.25725,65.60023694941148,26.77381772999694
1342242033,"2MASS J04215450+2652315",,"PACS70","70",0.0000110134,0.0000110134,1.14482,65.47723600509433,26.875343659722095
1342242035,"2MASS J04214631+2659296",160.46470578796192,"PACS70","70",0.000667573,0.0000494289,4.55362,65.44300569789236,26.991436550693717
1342242037,"2MASS J04213459+2701388",166.9978791269351,"PACS70","70",0.0407128,0.000173556,19.0528,65.39418535236423,27.0273649850001
1342242039,"2MASS J04210795+2702204",,"PACS70","70",0.0314272,0.000343817,38.6206,65.28310932339262,27.039003089166503
1342242041,"2MASS J04202555+2700355",170.35194712275563,"PACS70","70",0.104405,0.0000586534,32.8266,65.10653018357127,27.009814378751557
1342242043,"2MASS J04203918+2717317",133.07074040559962,"PACS70","70",0.000237683,0.000237683,1.95352,65.16333047928632,27.292072568544782
1342242045,"2MASS J04194657+2712552",,"PACS70","70",0.263205,0.00221315,35.9384,64.944061,27.215336
1342242048,"2MASS J04210934+2750368",,"PACS70","70",0.000807871,0.000146898,5.37753,65.28894408645064,27.843325231941847
1342242050,"2MASS J04230607+2801194",133.88135434378054,"PACS70","70",0.0528376,0.0000845805,20.7868,65.77536498371084,28.022007597086034
1342242052,"2MASS J04214013+2814224",128.39277919009837,"PACS70","70",0.0000798797,0.0000797114,1.10308,65.41730185895926,28.239512689026586
1342242054,"2MASS J04202583+2819237",122.134421143911,"PACS70","70",0.0113562,0.0000886355,35.7775,65.10768609054087,28.32319780791625
1342242056,"2MASS J04201611+2821325",128.9906481780071,"PACS70","70",0.000214333,0.0000218301,2.67149,65.06717816470689,28.358946534653608
1342242060,"2MASS J04262939+2624137",155.87978550941514,"PACS70","70",0.00104686,0.0000374729,11.73,66.62250045248086,26.403750916805244
1342242062,"2MASS J04265732+2606284",133.363562407479,"PACS70","70",0.00435017,0.000216964,10.8375,66.73883758226145,26.107801768475337
1342242064,"2MASS J04272799+2612052",134.69283299435637,"PACS70","70",0.0000202886,0.0000202886,2.71373,66.8666723353942,26.20133631166682
1342242066,"2MASS J04275730+2619183",,"PACS70","70",4.47027,0.00507624,38.6268,66.98875455122081,26.321778494444185
1342242072,"2MASS J04362151+2351165",115.46277480140402,"PACS70","70",0.00358545,0.0000299134,7.3492,69.08963663025737,23.85455285708214
1342242684,"2MASS J05064662+2104296",163.38267490115348,"PACS70","70",0.000073287,0.000073287,2.30128,76.69432601245077,21.074831930972948
1342242686,"2MASS J05061674+2446102",191.6590003066544,"PACS70","70",0.000189299,0.000189299,1.46069,76.569810815838,24.769429023886502
1342242688,"2MASS J05075496+2500156",164.87502473125372,"PACS70","70",0.051389,0.000113801,22.6951,76.97903654644223,25.004273386805608
1342243066,"2MASS J04290068+2755033",145.65157230872308,"PACS70","70",0.000253541,0.0000191933,0.761062,67.25288476294556,27.91749707264086
1342243068,"2MASS J04284263+2714039",,"PACS70","70",0.020299,0.000281527,12.0668,67.17763241447005,27.234292318818564
1342243070,"2MASS J04292165+2701259",,"PACS70","70",0.399922,0.00488951,37.1609,67.34027028915224,27.023693609444184
1342243072,"2MASS J04312669+2703188",143.07993876178622,"PACS70","70",0.0000146113,0.0000146113,1.9603,67.86126126680847,27.05515724534468
1342243074,"2MASS J04294568+2630468",128.2281435129382,"PACS70","70",0.0000644149,0.0000644149,2.09708,67.44033176689236,26.512861853961553
1342243076,"2MASS J04330781+2616066",152.2510315007384,"PACS70","70",0.00026755,0.00026755,1.26413,68.28257151005813,26.268430731110175
1342243078,"2MASS J04334465+2615005",173.2561765826952,"PACS70","70",0.1712,0.00112627,35.1742,68.43610932409378,26.25006032090096
1342243080,"2MASS J04335245+2612548",,"PACS70","70",0.000135957,0.0000107557,3.18383,68.4686565479012,26.21508560777752
1342243082,"2MASS J04320329+2528078",130.3916966567569,"PACS70","70",0.000130477,0.000130477,-1.0606,68.01375123297552,25.468751142640706
1342243086,"2MASS J04390163+2336029",127.8102273743945,"PACS70","70",0.00368412,0.000153312,9.04732,69.75683741248638,23.60074764590335
1342243088,"2MASS J04373705+2331080",,"PACS70","70",0.00000534956,0.00000534956,2.37999,69.40443585742464,23.51872156180244
1342243090,"2MASS J04381630+2326402",125.94299819901512,"PACS70","70",0.000082174,0.000082174,-1.53967,69.56792875169094,23.44443908284795
1342243092,"2MASS J04385871+2323595",129.39288856684436,"PACS70","70",0.0000498964,0.0000498964,1.14376,69.74467321241634,23.39978137722238
1342243094,"2MASS J04322627+1827521",148.06040864672786,"PACS70","70",0.000165913,0.000165913,1.39628,68.10953113107053,18.46442732847321
1342243428,"2MASS J04484189+1703374",211.72086720867208,"PACS70","70",0.0000254538,0.0000254538,0.823345,72.17457077718647,17.060300719443873
1342243430,"2MASS J04414565+2301580",124.74894275271018,"PACS70","70",0.015686,0.000197658,9.36663,70.44023650959132,23.032709109932267
1342243432,"2MASS J04390637+2334179",124.1387871640494,"PACS70","70",0.0000757015,0.0000757015,2.01075,69.77660772380467,23.57157149138993
1342243434,"2MASS J04385859+2336351",126.81504026377527,"PACS70","70",0.0373529,0.0000997736,18.994,69.74420557317762,23.609692327916825
1342243436,"2MASS J04400067+2358211",120.49208969431156,"PACS70","70",0.0604089,0.0000732122,26.4945,70.00282710095479,23.972452919999792
1342243438,"2MASS J04393364+2359212",127.12133731646857,"PACS70","70",0.0656811,0.000134229,27.6104,69.89019828057442,23.98915614548601
1342243440,"2MASS J04422101+2520343",136.16372326084885,"PACS70","70",0.364751,0.000202229,37.6056,70.5876072652148,25.342795144445173
1342243442,"2MASS J04403979+2519061",152.20236826885028,"PACS70","70",0.078075,0.00029579,28.272,70.1658016074583,25.318309601663966
1342243444,"2MASS J04414825+2534304",136.16186923014078,"PACS70","70",0.0104313,0.0000523431,15.873,70.45106822728567,25.575091378543224
1342243446,"2MASS J04411078+2555116",156.81354869060686,"PACS70","70",0.00184124,0.000101212,10.1918,70.29496007078515,25.919803913334995
1342243448,"2MASS J04410424+2557561",,"PACS70","70",0.000214538,0.000214538,1.08024,70.26767453816178,25.96536305721703
1342243450,"2MASS J04400174+2556292",,"PACS70","70",0.000229251,0.000229251,-0.716021,70.007271,25.941452
1342243452,"2MASS J04394488+2601527",136.8550704803613,"PACS70","70",0.27688,0.000568717,37.4409,69.93703043683269,26.03123276479047
1342243454,"2MASS J04394748+2601407",147.1323897242739,"PACS70","70",0.105267,0.00149595,28.7335,69.94786688916506,26.02789604826467
1342243456,"2MASS J04390396+2544264",143.98848092152627,"PACS70","70",0.00374757,0.000100878,13.3365,69.76652818321949,25.740579282358045
1342243458,"2MASS J04380083+2558572",145.5053400459797,"PACS70","70",0.000287701,0.000287701,1.3288,69.503633185909,25.98249958833344
1342243460,"2MASS J04382134+2609137",138.31449950898354,"PACS70","70",0.0159675,0.000811391,15.65,69.58893328250929,26.153750834580165
1342243462,"2MASS J04381486+2611399",145.4101292696049,"PACS70","70",0.0304007,0.0000901735,30.8719,69.56202912203096,26.194357764446938
1342243466,"2MASS J04354526+2737130",113.18747241055361,"PACS70","70",0.0000110209,0.0000110209,1.87151,68.93869725803034,27.620223059166303
1342243472,"2MASS J04432023+2940060",171.1683954674609,"PACS70","70",0.00897432,0.000385276,8.40811,70.8342839494463,29.668273037915732
1342243476,"2MASS J04555288+3006523",162.65981326653437,"PACS70","70",0.000102766,0.000102766,0.675883,73.97045340265157,30.114469957292705
1342243478,"2MASS J04574903+3015195",,"PACS70","70",0.00000514871,0.00000514871,2.38567,74.45422652349622,30.255235569168484
1342243480,"2MASS J04554969+3019400",156.5067689177557,"PACS70","70",0.000557144,0.0000477473,1.83538,73.95710480723918,30.327696724443875
1342243484,"2MASS J04552333+3027366",165.30018513620735,"PACS70","70",0.0000411762,0.0000411762,1.15633,73.84722909441221,30.46006452416568
1342243486,"2MASS J04555605+3036209",,"PACS70","70",0.295165,0.000459348,37.1222,73.9833391542613,30.605944339167316
1342243488,"2MASS J04554046+3039057",157.26237654903443,"PACS70","70",0.0000398065,0.0000398065,1.11647,73.91861237159468,30.651478108816484
1342243490,"2MASS J04555636+3049374",154.44253965312205,"PACS70","70",0.0000739121,0.0000739121,-1.34157,73.98487964480825,30.8269762692331
1342243492,"2MASS J04520668+3047175",,"PACS70","70",0.0095101,0.000249364,38.6237,73.02785827,30.78806024
1342250330,"2MASS J04554535+3019389",154.74845638414754,"PACS70","70",0.00162047,0.000139265,8.53287,73.93898364416373,30.327373310557327
1342269684,"2MASS J19004530-3711480",166.98672455539784,"PACS70","70",0.0137337,0.0000489292,13.1847,285.18883077327143,-37.19679737370659
1342269737,"2MASS J19021201-3703093",159.19510952623534,"PACS70","70",0.000311129,0.0000326891,1.07325,285.5501049112817,-37.052726349626916
1342269739,"2MASS J19012901-3701484",152.95197308045275,"PACS70","70",0.00663297,0.000079404,5.39345,285.3709895044115,-37.03024988259418
1342269741,"2MASS J19013232-3658030",,"PACS70","70",0.000569961,0.000166053,2.52008,285.38473023,-36.9676321
1342269743,"2MASS J19011629-3656282",156.04762573537445,"PACS70","70",0.000192036,0.0000319512,11.2475,285.31788128319874,-36.94128920000169
1342209059,"CD-64 1208",29.23976608187134,"PACS70","70",0.00407561,0.00407561,-0.505074,281.40455889064134,-64.86335956943519
1342209061,"CD-64 1208",29.23976608187134,"PACS100","100",0.00201804,0.00201804,-0.880121,281.40455889064134,-64.86335956943519
1342216028,"V* V1224 Tau",146.27795737460323,"PACS70","70",0.000118,0.000118,-0.114506,52.40994505238404,24.51038875437281
1342216030,"V* V1224 Tau",146.27795737460323,"PACS100","100",0.0000583125,0.0000583125,1.77328,52.40994505238404,24.51038875437281
1342216428,"2MASS J04031395+2552597",,"PACS70","70",0.0000846115,0.0000846115,1.60801,60.808175938042275,25.883409848985764
1342216430,"2MASS J04031395+2552597",,"PACS100","100",0.0000418411,0.0000418411,2.20039,60.808175938042275,25.883409848985764
1342216440,"2MASS J04043936+2158186",122.09564973200004,"PACS70","70",0.000137046,0.000137046,1.43144,61.16406342378513,21.971774433125955
1342216442,"2MASS J04043936+2158186",122.09564973200004,"PACS100","100",0.0000677885,0.0000677885,1.04203,61.16406342378513,21.971774433125955
1342216483,"HD 139084B",39.259718743374926,"PACS70","70",0.00045537,0.00045537,0.163643,234.73628734972218,-57.70557779312481
